id,user_id,title,description,layout_type,settings,stats,tags,is_public,created_at,updated_at
7a2deb5f-79d4-403c-825d-6a609e55a335,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:01:25.309Z""","""2026-02-13T14:01:25.309Z"""
5bf845bf-b9ad-4a00-b5d2-49d8483a1fc6,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:01:25.309Z""","""2026-02-13T14:01:25.309Z"""
ead7c07c-e960-4f89-83c4-2248b58a2012,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:01:58.889Z""","""2026-02-13T14:01:58.889Z"""
ec9e0f6e-2d32-4ff4-86b4-1cbe90570736,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:01:58.893Z""","""2026-02-13T14:01:58.893Z"""
e77fd463-d6c7-4152-8715-12ab77613fd8,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:02:32.220Z""","""2026-02-13T14:02:32.220Z"""
a6e8eb70-83ef-4ac4-bf2b-a348db388cc3,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:02:32.230Z""","""2026-02-13T14:02:32.230Z"""
1f5dc324-c69b-4b04-9cb9-82d57b1424c5,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:22:49.832Z""","""2026-02-13T14:22:49.832Z"""
d1cce4fd-302b-4131-ba8d-577e56df190b,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:22:49.832Z""","""2026-02-13T14:22:49.832Z"""
e5be6327-0304-4c2c-86dc-ec1ce4a7152e,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:23:53.610Z""","""2026-02-13T14:23:53.610Z"""
00e20162-6c2d-40e4-a7f8-ed3d188a78a5,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:23:53.627Z""","""2026-02-13T14:23:53.627Z"""
09fd4f0a-d498-4fca-8042-f342a08f7ff9,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:25:42.072Z""","""2026-02-13T14:25:42.072Z"""
ad58611c-f331-4d93-b7ae-245ef1b5bb0a,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:25:42.086Z""","""2026-02-13T14:25:42.086Z"""
1ac5047d-2231-4a4c-8f6d-46e0c3fadb79,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:30:39.610Z""","""2026-02-13T14:30:39.610Z"""
1129d074-ba06-49fa-aeae-c8ef728ae110,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:30:39.610Z""","""2026-02-13T14:30:39.610Z"""
7c737652-770e-46ff-af32-7d97cf61cee8,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:31:14.470Z""","""2026-02-13T14:31:14.470Z"""
2229658d-2931-4d53-92c1-de78acade190,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":""2026-02-13 14:37:42.800304+00"",""aiGeneratedNodes"":0}","[]",false,"""2026-02-13T14:31:14.475Z""","""2026-02-13T14:31:14.475Z"""
17c7b610-6b8d-4105-8802-6d33488a3559,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":1771146241650,""aiGeneratedNodes"":0}","[]",false,"""2026-02-15T09:04:02.359Z""","""2026-02-15T09:04:02.359Z"""
80938392-7beb-4ad2-9566-1b2f09277134,f3dedf79-5c5e-40fd-9513-d0fb0995d429,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":0,""cultureNodes"":0,""lastActivityAt"":1771147056545,""aiGeneratedNodes"":0}","[]",false,"""2026-02-15T09:17:37.055Z""","""2026-02-15T09:17:37.055Z"""
ac4cff07-ed9a-4803-a3d5-23a88f0bb0cd,00e1a36a-a77b-4bcc-b604-c5655a4ce802,我的创作脉络,,tree,"{""theme"":""tianjin"",""autoSave"":true,""gridSize"":20,""showGrid"":true,""layoutType"":""tree"",""snapToGrid"":false}","{""maxDepth"":0,""totalNodes"":101,""cultureNodes"":0,""lastActivityAt"":""2026-03-04 07:34:19.329096+00"",""aiGeneratedNodes"":95}","[]",false,"""2026-02-13T13:30:58.212Z""","""2026-03-04T07:34:19.329Z"""
